pet_15705, 3370, 蛋糕, 甜點
pet_9429, 3395, 女人, 月經
pet_15785, 3365, 咖哩粉, 咖哩醬
pet_10977, 3357, 聖誕老人, 麋鹿
pet_15685, 3365, 電腦, 宅宅
pet_10973, 3365, 電腦, 工作
pet_10185, 3383, 我, 用電腦
pet_10977, 3383, 水, 洗手
pet_10196, 3412, 吃飯, 吃飽
pet_11194, 3356, 運動, 餓了
pet_10269, 3356, 愛, 世界和平
pet_15872, 3356, 恨, 報復
pet_5425, 3356, 恨, 報復
pet_4238, 3387, 用心, 工作
pet_5703, 3377, 畫, 美術館
pet_10641, 3360, 上網, 有電腦
pet_15697, 3380, 愛心, 養寵物
pet_11067, 3380, 愛心, 養寵物
pet_10530, 3360, 求婚, 買鑽戒
pet_8758, 3360, 燒水, 裝水
pet_10686, 3378, 冷氣, 博物館
pet_11683, 3393, 暴露狂, 警察
pet_10806, 3353, 看銀魂, 大笑
pet_11118, 3356, 愛, 接受
pet_10936, 3378, 書, 手上
pet_10593, 3387, 爭取, 錢
pet_11099, 3356, 音樂, 快樂
pet_11147, 3354, 音樂, 平靜
pet_10976, 3386, 問問題, 增加知識
pet_10936, 3415, 過年, 大掃除
pet_10901, 3388, 吃飯, 拿筷子
pet_15669, 3356, 無聊, 睡著了
pet_11116, 3386, 明天, 賺錢
pet_10842, 3377, 棺材, 殯儀館
pet_11284, 3404, 有事情, 電話響了
pet_10867, 3392, 狗, 被打
pet_9477, 3353, 放空, 發呆
pet_196, 3389, 聽音樂, 寫程式
pet_11085, 3390, 葉大雄, 宜靜
pet_11085, 3390, 葉大雄, 小叮噹
pet_28, 3370, 唱歌, 比賽
pet_9781, 3354, 購物, 高興
pet_10922, 3412, 睡不著, 看電視
pet_11534, 3392, 考試, 二一
pet_13637, 3378, 身分證, 錢包
pet_10832, 3353, 失戀, 找朋友訴苦
pet_15694, 3357, 快樂, 樂觀
pet_10936, 3412, 唱歌, 去KTV
pet_11050, 3383, 狗, 咬壞人
pet_11151, 3385, 被當, 考不好
pet_15665, 3353, 無聊, 看PTT
pet_10829, 3412, 上廁所, 擦手
pet_64, 3384, 上課, 打瞌睡
pet_10756, 3412, 無聊, 吃零食
pet_139, 3353, 天氣冷, 穿長袖
pet_15651, 3354, 生病, 想睡覺
pet_7357, 3354, 生病, 想睡覺
pet_10197, 3390, 老師, 小朋友
pet_11193, 3386, 讀書, 拿好成績
pet_11018, 3378, 天線, 電視
pet_10879, 3360, 無聊, 找朋友
pet_15668, 3393, 男人, 窮
pet_11116, 3366, 麵包, 大麥
pet_64, 3357, 做壞事, 不幸
pet_11116, 3357, 做壞事, 不幸
pet_11186, 3385, 工作, 要賺錢
pet_11027, 3391, 我, 食物
pet_248, 3353, 心情不好, 哭泣
pet_15677, 3353, 心情不好, 找人聊天
pet_10492, 3353, 心情不好, 找人聊天
pet_10739, 3357, 滿足, 愉快
pet_11284, 3412, 淹水, 堆沙包
pet_13229, 3370, 金錢, 誘惑
pet_10661, 3384, 肚子餓, 想吃東西
pet_11284, 3388, 去買, 喝飲料
pet_11262, 3384, 小雞, 念書
pet_15748, 3387, 去領養, 小孩
pet_11073, 3360, 養小雞, 餵食
pet_15668, 3353, 車禍, 報警
pet_11311, 3393, 老虎, 人
pet_13229, 3385, 想要, 餓了
pet_9633, 3385, 想要, 餓了
pet_15694, 3386, 吃飯, 滿足自己
pet_8713, 3386, 吃飯, 滿足自己
pet_10742, 3392, 老師, 學生搗蛋
pet_10842, 3412, 看電視, 躺在沙發上
pet_10842, 3356, 沒錢, 借錢
pet_9071, 3385, 減肥, 過重
pet_10386, 3377, 警槍, 警察局
pet_10832, 3393, 膽小的人, 蟑螂
pet_10977, 3392, 女人, 當黃臉婆
pet_11310, 3356, 愛, 喜悅
pet_5703, 3356, 考試考的好, 開心
pet_41, 3392, 總統, 誹聞
pet_10276, 3395, 醫生, 健保局
pet_10698, 3392, 主任, 裁員
pet_11395, 3415, 家裡, 打東東
pet_11298, 3360, 出國, 整理行李
pet_7845, 3393, 大人, 鬼
pet_10878, 3383, 超人, 救人
pet_11286, 3409, 紅色, 警示
pet_10739, 3390, 老人, 散步
pet_10867, 3387, 不亂花錢, 錢
pet_15677, 3360, 調鬧鐘, 設定時間
pet_13350, 3354, 閃光, 生氣
pet_11269, 3415, 生日時, 開party
pet_11405, 3415, 女朋友生日, 開心
pet_5425, 3356, 疲憊, 想睡
pet_11456, 3393, 學生, 上學
pet_11193, 3388, 穿外套, 出門
pet_11406, 3412, 傷心, 大叫
pet_11074, 3357, 養寵物, 愉快
pet_15722, 3357, 錢財, 虛榮
pet_15651, 3392, 老師, 髒話
pet_11418, 3392, 老師, 髒話
pet_11509, 3356, 交往, 快樂
pet_15840, 3380, 歌本, 唱歌
pet_4770, 3360, 炒飯, 加油
pet_4770, 3370, 殺人, 罪惡
pet_4770, 3370, 吸毒, 罪惡
pet_11221, 3378, 講台, 教室
pet_10197, 3386, 休息, 自己
pet_10197, 3386, 休息, 自己
pet_7167, 3357, 受傷, 痛苦
pet_12566, 3357, 細菌, 生病
pet_2695, 3357, 細菌, 生病
pet_11884, 3387, 努力, 飯吃
pet_5240, 3387, 努力, 飯吃
pet_12380, 3404, 亂吃東西, 肚子痛
pet_5050, 3404, 亂吃東西, 肚子痛
pet_12470, 3378, 廁所, 家裡
pet_211, 3378, 廁所, 家裡
pet_6493, 3384, 貓, 睡
pet_12513, 3384, 貓, 睡
pet_10197, 3356, 滿足, 開心
pet_9257, 3356, 滿足, 開心
pet_12510, 3377, 樹葉, 樹上
pet_12148, 3355, 下大雨, 土石流
pet_12116, 3412, 發瘋, 大叫
pet_7021, 3412, 發瘋, 大叫
pet_12821, 3395, 學生, 學校
pet_10211, 3395, 學生, 學校
pet_12513, 3384, 貓, 喝
pet_9829, 3384, 貓, 喝
pet_6493, 3384, 貓, 拉
pet_12513, 3384, 貓, 拉
pet_6493, 3384, 貓, 撒
pet_12513, 3384, 貓, 撒
pet_6841, 3380, 門票, 看演唱會
pet_6856, 3380, 門票, 看演唱會
pet_12821, 3395, 學生, 主任
pet_11915, 3387, 有錢, 寵物
pet_12047, 3387, 有錢, 寵物
pet_12822, 3412, 睡覺, 換睡衣
pet_12748, 3387, 好好讀書, 錢
pet_10233, 3387, 好好讀書, 錢
pet_7167, 3388, 關門, 換衣服
pet_12722, 3357, 警察, 罰單
pet_386, 3357, 警察, 罰單
pet_11108, 3357, 溫室效應, 災難
pet_12533, 3383, 老闆, 開店
pet_11546, 3389, 找人訴苦, 覺得難過
pet_12129, 3409, 金錢, 財富
pet_12583, 3360, 大便, 吃飯
pet_5996, 3380, 抹布, 洗碗
pet_12610, 3360, 煮菜, 開火
pet_11915, 3360, 煮菜, 開火
pet_11149, 3353, 大便時, 看小說
pet_12230, 3412, 開車, 踩油門
pet_12230, 3360, 吃泡麵, 加調味包
pet_10530, 3377, 包包, 百貨公司
pet_12230, 3383, 爸爸, 買東西
pet_4206, 3353, 男友, 親親
pet_5049, 3353, 男友, 親親
pet_12380, 3412, 心痛, 大哭
pet_15705, 3377, 冰箱, 全國電子
pet_15705, 3377, 冰箱, 大潤發
pet_11562, 3380, 碗, 用餐
pet_12155, 3385, 殺人, 不爽
pet_248, 3384, 電視, 播綜藝節目
pet_11915, 3354, 開電腦, 玩遊戲
pet_12363, 3354, 分離, 傷心
pet_12363, 3354, 悲劇, 傷心
pet_12363, 3388, 借錢, 車子
pet_12203, 3371, 翹翹板, 公園
pet_12610, 3392, 司機, 奧客
pet_12610, 3392, 司機, 罰單
pet_4002, 3384, 魚, 呼吸
pet_12626, 3367, 家庭, 關係
pet_15872, 3353, 剛起床, 吃東西
pet_12548, 3353, 剛起床, 吃東西
pet_12380, 3384, 烏龜, 睡覺
pet_5595, 3368, 螞蟻上樹, 冬粉
pet_12513, 3384, 烏龜, 吃飯
pet_9168, 3389, 睡覺, 悲傷
pet_12574, 3393, 有人, 大象
pet_11445, 3389, 逛夜市, 肚子餓
pet_15660, 3390, 小鳥, 蚯蚓
pet_12737, 3356, 發薪水, 高興
pet_11726, 3360, 肚子餓, 吃水果
pet_248, 3387, 努力存錢, 房子
pet_12741, 3388, 要錢, 買東西
pet_7167, 3388, 拉窗簾, 換衣服
pet_11914, 3366, 計算機, 塑膠
pet_12513, 3377, 白板, 教室
pet_10912, 3392, 老師, 壞成績
pet_386, 3360, 喝飲料, 打開
pet_15655, 3360, 洗臉, 拿毛巾
pet_12626, 3360, 洗臉, 拿毛巾
pet_214, 3358, 熬夜, 累
pet_214, 3377, 椅子, 火車上
pet_11333, 3354, 旅行, 興奮
pet_10686, 3360, 買食物, 有錢
pet_15690, 3383, 團康, 玩遊戲
pet_12556, 3383, 團康, 玩遊戲
pet_11914, 3358, 吸毒, 幻聽
pet_12733, 3390, 我, 辣妹
pet_12606, 3391, 老師, 因材施教
pet_8616, 3389, 緊張, 考試
pet_15773, 3360, 聽音樂, 開喇叭
pet_11875, 3360, 聽音樂, 開喇叭
pet_15694, 3384, 媽媽, 吃飯
pet_12459, 3388, 精神不好, 睡覺
pet_12459, 3377, 八卦, 雜誌
pet_3910, 3386, 運動, 塑身
pet_12360, 3383, 鳥, 翱翔
pet_12576, 3375, 狗, 房子
pet_196, 3353, 破產, 跳樓
pet_15417, 3360, 傳球, 通知
pet_15417, 3360, 傳球, 通知
pet_15417, 3360, 傳球, 座假動作
pet_15417, 3360, 傳球, 座假動作
pet_15417, 3360, 傳球, 運球
pet_15417, 3360, 傳球, 運球
pet_15345, 3388, 切菜, 炒菜
pet_10584, 3388, 切菜, 炒菜
pet_14266, 3388, 買米粉, 吃米粉
pet_15379, 3388, 買米粉, 吃米粉
pet_14573, 3370, 青春痘, 發炎
pet_14573, 3370, 青春痘, 發炎
pet_14573, 3370, 青春痘, 毛孔堵塞
pet_14573, 3370, 青春痘, 毛孔堵塞
pet_14573, 3370, 青春痘, 青春的表現
pet_14573, 3370, 青春痘, 青春的表現
pet_14573, 3370, 青春痘, 細菌感染
pet_14573, 3370, 青春痘, 細菌感染
pet_14573, 3370, 青春痘, 皮膚病
pet_14573, 3370, 青春痘, 皮膚病
pet_15406, 3389, 睡覺, 什麼都不要
pet_15406, 3389, 睡覺, 什麼都不要
pet_15143, 3360, 大便, 托庫子
pet_15429, 3412, 打羽球, 高興
pet_15379, 3412, 打羽球, 高興
pet_15379, 3388, 逛逢甲, 逛街
pet_15379, 3388, 逛逢甲, 逛街
pet_15379, 3388, 逛東海, 逛街
pet_15379, 3388, 逛東海, 逛街
pet_15406, 3388, 不耐煩, 等上菜
pet_15397, 3388, 不耐煩, 等上菜
pet_4238, 3388, 打扮自己, 約會
pet_4238, 3388, 打扮自己, 約會
pet_4238, 3388, 帶皮包, 約會
pet_4238, 3388, 帶皮包, 約會
pet_15473, 3388, 付錢, 請客
pet_4238, 3388, 付錢, 請客
pet_12822, 3388, 放油, 煮菜
pet_15345, 3388, 放油, 煮菜
pet_15415, 3388, 洗菜, 煮飯
pet_193, 3388, 洗菜, 煮飯
pet_15318, 3360, 去吃飯, 付錢
pet_15482, 3360, 去吃飯, 付錢
pet_15406, 3388, 拿菜, 洗菜
pet_14506, 3388, 拿菜, 洗菜
pet_386, 3388, 付錢, 買麵包
pet_15415, 3388, 付錢, 買麵包
pet_14266, 3388, 去小吃店, 吃米粉
pet_14266, 3388, 去小吃店, 吃米粉
pet_14266, 3388, 去餐廳, 吃米粉
pet_14266, 3388, 去餐廳, 吃米粉
pet_14266, 3388, 下廚, 吃米粉
pet_14266, 3388, 下廚, 吃米粉
pet_15417, 3380, 衛生棉條, 游泳
pet_15417, 3380, 衛生棉條, 游泳
pet_15077, 3388, 去超市, 買魚
pet_14266, 3388, 去超市, 買魚
pet_15406, 3378, 億載金城, 台南的古蹟
pet_14266, 3378, 億載金城, 台南的古蹟
pet_14266, 3370, 區公所, 公家機關
pet_14266, 3370, 區公所, 公家機關
pet_15062, 3370, 考試院, 公家機關
pet_14266, 3370, 考試院, 公家機關
pet_14266, 3360, 熱身, 做熱身操
pet_15748, 3380, 運動褲, 暖身
pet_15417, 3380, 運動褲, 暖身
pet_15551, 3360, 吃菜, 挾菜
pet_15465, 3360, 吃菜, 挾菜
pet_15387, 3388, 出門, 跑步
pet_15219, 3388, 出門, 跑步
pet_15219, 3360, 上課, 等老師
pet_15387, 3360, 綁好鞋帶, 準備出門
pet_15219, 3360, 綁好鞋帶, 準備出門
pet_15421, 3360, 去游泳, 熱身
pet_10276, 3360, 去游泳, 熱身
pet_14573, 3360, 去游泳, 穿泳褲
pet_10276, 3360, 去游泳, 穿泳褲
pet_15551, 3412, 看菜單, 思考
pet_15513, 3412, 看菜單, 思考
pet_15417, 3354, 熬夜, 爆肝
pet_15417, 3354, 熬夜, 爆肝
pet_12950, 3388, 睡覺, 吃飯
pet_15841, 3388, 睡覺, 吃飯
pet_15417, 3354, 細菌, 生病
pet_6163, 3354, 細菌, 生病
pet_2923, 3395, 狗, 貓
pet_7167, 3395, 狗, 貓
pet_15145, 3388, 翻冰箱, 吃東西
pet_11097, 3388, 翻冰箱, 吃東西
pet_15406, 3388, 找杯子, 喝水
pet_10199, 3388, 找杯子, 喝水
pet_14573, 3412, 打棒球, 跑步
pet_15429, 3412, 打棒球, 跑步
pet_15417, 3366, 電池, 活性碳
pet_15417, 3366, 電池, 活性碳
pet_15379, 3412, 憋氣, 忍耐
pet_15379, 3412, 憋氣, 忍耐
pet_15417, 3366, 電池, 碳粉
pet_15417, 3366, 電池, 碳粉
pet_15417, 3366, 電池, 水
pet_15417, 3366, 電池, 水
pet_15379, 3412, 憋氣, 臉漲紅
pet_15379, 3412, 憋氣, 臉漲紅
pet_14568, 3409, 粉紅色, 正妹
pet_14266, 3370, 鯨魚, 魚
pet_15254, 3370, 鯨魚, 魚
pet_15286, 3388, 思考, 點飲料
pet_15286, 3388, 思考, 點飲料
pet_15504, 3412, 打羽球, 熱身
pet_15429, 3412, 打羽球, 熱身
pet_15417, 3360, 休息, 吃飯
pet_15417, 3360, 休息, 吃飯
pet_15417, 3388, 選菜, 點菜
pet_15417, 3388, 選菜, 點菜
pet_15417, 3388, 找好吃的, 點菜
pet_15417, 3388, 找好吃的, 點菜
pet_15417, 3388, 找招牌菜, 點菜
pet_15417, 3388, 找招牌菜, 點菜
pet_15417, 3388, 找美食, 點菜
pet_15417, 3388, 找美食, 點菜
pet_14963, 3388, 拿隨身聽, 聽音樂
pet_15379, 3388, 開水, 洗菜
pet_14568, 3388, 開水, 洗菜
pet_15406, 3388, 去裝水, 喝水
pet_15586, 3388, 煮菜, 煮飯
pet_15473, 3388, 煮菜, 煮飯
pet_15406, 3388, 煮熱水, 買泡麵
pet_15406, 3388, 拿筷子, 買泡麵
pet_99, 3388, 買悠遊卡, 搭捷運
pet_14266, 3388, 買悠遊卡, 搭捷運
pet_266, 3380, 腦力, 全神貫注
pet_15387, 3388, 拿毛巾, 跑步
pet_11631, 3385, 流汗, 中暑
pet_11631, 3385, 流汗, 中暑
pet_15471, 3384, 手機, 接電話
pet_15341, 3365, 咖啡, 生活
pet_10546, 3365, 咖啡, 生活
pet_15417, 3388, 繩子, 跳繩
pet_10686, 3388, 繩子, 跳繩
pet_14491, 3357, 熬夜, 身體不好
pet_14548, 3370, 紅綠燈, 交通設施
pet_15062, 3370, 紅綠燈, 交通設施
pet_14506, 3370, 高速公路, 交通設施
pet_15062, 3370, 高速公路, 交通設施
pet_4238, 3380, 道具, 整人
pet_15355, 3380, 道具, 整人
pet_15374, 3380, 撲克牌, 賭博
pet_15461, 3380, 撲克牌, 賭博
pet_15374, 3380, 骰子, 賭博
pet_15461, 3380, 骰子, 賭博
pet_15286, 3389, 聊天, 打電腦
pet_14568, 3365, 眼睛, 顏面
pet_14568, 3365, 眼睛, 顏面
pet_9439, 3370, 餐桌, 桌子
pet_15677, 3370, 衣櫥, 家具
pet_386, 3370, 衣櫥, 家具
pet_15417, 3380, 甘油球, 上廁所
pet_15417, 3386, 玩OLG, 好玩
pet_15417, 3386, 玩OLG, 好玩
pet_15417, 3386, 玩OLG, 有趣
pet_15417, 3386, 玩OLG, 有趣
pet_15417, 3386, 玩OLG, 打發時間
pet_15417, 3386, 玩OLG, 打發時間
pet_15417, 3386, 玩OLG, 沒事做
pet_15417, 3386, 玩OLG, 沒事做
pet_15417, 3386, 玩OLG, 發呆
pet_15417, 3386, 玩OLG, 發呆
pet_15417, 3354, 睡眠不足, 爆肝
pet_15417, 3354, 睡眠不足, 爆肝
pet_15417, 3354, 沒睡著, 爆肝
pet_15417, 3354, 沒睡著, 爆肝
pet_15417, 3354, 打通霄, 爆肝
pet_15417, 3354, 打通霄, 爆肝
pet_15417, 3354, 不睡覺, 爆肝
pet_15417, 3354, 不睡覺, 爆肝
pet_15417, 3388, 去睡覺, 吃東西
pet_15234, 3388, 去買奶茶, 買奶茶
pet_15417, 3388, 去買奶茶, 買奶茶
pet_14282, 3412, 唱歌, 跳舞
pet_15286, 3412, 唱歌, 跳舞
pet_12656, 3380, 球褲, 打球
pet_11915, 3380, 球褲, 打球
pet_15429, 3380, 拉筋, 暖身
pet_15429, 3380, 小跑步, 暖身
pet_15417, 3353, 沒事做, 耍白
pet_15417, 3353, 沒事做, 耍白
pet_14506, 3409, 紅色, 一種顏色
pet_15379, 3409, 紅色, 一種顏色
pet_15494, 3365, 球桿, 高爾夫球
pet_4206, 3412, 翹課, 睡覺
pet_15502, 3412, 翹課, 睡覺
pet_15406, 3377, 成大, 台南
pet_11282, 3377, 成大, 台南
pet_15417, 3353, 想找人陪, 耍白
pet_15417, 3353, 想找人陪, 耍白
pet_15417, 3353, 無聊, 耍白
pet_15417, 3353, 無聊, 耍白
pet_15406, 3388, 拿筷子, 吃麵
pet_15406, 3388, 掏錢, 買東西
pet_15417, 3353, 想發呆, 耍白
pet_15417, 3353, 想發呆, 耍白
pet_14568, 3388, 拿飲料, 開冰箱
pet_14573, 3388, 思考, 點菜
pet_14573, 3388, 思考, 點菜
pet_14573, 3388, 問服務生, 點菜
pet_14573, 3388, 問服務生, 點菜
pet_14573, 3388, 看身上多少錢, 點菜
pet_14573, 3388, 看身上多少錢, 點菜
pet_14573, 3388, 討論吃甚麼, 點菜
pet_14573, 3388, 討論吃甚麼, 點菜
pet_12413, 3388, 出門, 聊天
pet_15286, 3388, 出門, 聊天
pet_12413, 3388, 開視訊, 聊天
pet_2311, 3388, 開視訊, 聊天
pet_14884, 3388, 找朋友一起跑, 跑步
pet_196, 3370, 衛生署, 公家機關
pet_12229, 3370, 衛生署, 公家機關
pet_15429, 3380, 毛巾, 暖身
pet_12397, 3412, 踢足球, 去球場
pet_14568, 3365, 場地, 教室
pet_15480, 3365, 場地, 土地
pet_14568, 3365, 場地, 土地
pet_15417, 3365, 籃球框, 比賽
pet_15406, 3365, 籃球框, 比賽
pet_15586, 3365, 籃球框, 球場
pet_15406, 3365, 籃球框, 球場
pet_15417, 3365, 籃球場, 比賽
pet_15406, 3365, 籃球場, 比賽
pet_14266, 3370, 小丑魚, 魚
pet_15387, 3370, 小丑魚, 魚
pet_15547, 3360, 看新聞, 轉到新聞台
pet_15374, 3360, 看新聞, 轉到新聞台
pet_14568, 3380, 手, 拿飲料
pet_15415, 3380, 手, 拿飲料
pet_14266, 3380, 電腦, 下載歌曲
pet_15061, 3380, 電腦, 下載歌曲
pet_14266, 3380, 網路, 下載歌曲
pet_15061, 3380, 網路, 下載歌曲
pet_15417, 3388, 休息, 坐下來
pet_15417, 3388, 休息, 坐下來
pet_15417, 3388, 用洗髮精, 洗澡
pet_15417, 3388, 用洗髮精, 洗澡
pet_15091, 3380, 報紙, 看節目表
pet_15475, 3380, 報紙, 看節目表
pet_5227, 3388, 看天下父母心, 拿遙控器
pet_15512, 3360, 吃爆米花, 洗手
pet_15512, 3360, 買唱片, 存錢
pet_15341, 3380, 插頭, 開音響
pet_14266, 3380, 眼睛, 找CD
pet_15286, 3380, 眼睛, 找CD
pet_15611, 3412, 買票, 排隊
pet_15286, 3412, 買票, 排隊
pet_15551, 3380, 床, 放鬆
pet_15421, 3380, 床, 放鬆
pet_15429, 3365, 郵局, 公家機關
pet_14568, 3365, 郵局, 公家機關
pet_15504, 3388, 聽音樂, 拿MP3
pet_14568, 3388, 聽音樂, 拿MP3
pet_14568, 3412, 換睡衣, 開派對
pet_15379, 3388, 聽音樂, 開收音機
pet_15551, 3380, 丹田, 哼歌
pet_15379, 3380, 丹田, 哼歌
pet_13626, 3412, 什麼都不想, 放空
pet_13626, 3412, 什麼都不想, 放空
pet_15417, 3412, 什麼都不想, 看電視
pet_13626, 3412, 什麼都不想, 看電視
pet_15596, 3380, 錢, 找人一起去
pet_15515, 3380, 錢, 找人一起去
pet_15387, 3380, 手, 帶耳機
pet_15515, 3380, 手, 帶耳機
pet_15205, 3388, 聽ICRT, 放音樂
pet_15205, 3388, 聽ICRT, 放音樂
pet_15517, 3360, 聽mp3, 放音樂
pet_15517, 3360, 聽mp3, 充電
pet_28, 3388, 舉手, 招手
pet_15518, 3388, 舉手, 招手
pet_15313, 3360, 聊天, 說話
pet_15234, 3360, 聊天, 說話
pet_15387, 3377, 羽球, 體育館
pet_14158, 3377, 羽球, 體育館
pet_14158, 3412, 開電腦, 看無名
pet_14158, 3412, 開電腦, 看PTT
pet_15429, 3412, 開電腦, 收信
pet_14158, 3412, 開電腦, 收信
pet_15049, 3365, 存錢筒, 房間
pet_13874, 3365, 存錢筒, 房間
pet_15313, 3380, 眼睛, 左顧右盼
pet_15143, 3380, 眼睛, 左顧右盼
pet_14158, 3365, 印章, 身分
pet_15143, 3365, 印章, 身分
pet_11421, 3380, 手, 接殺
pet_14573, 3380, 手, 接殺
pet_15465, 3412, 跑壘, 滑壘
pet_14573, 3412, 跑壘, 滑壘
pet_11459, 3380, 筷子, 去日本料理店
pet_12397, 3380, 筷子, 去日本料理店
pet_14573, 3412, 打扮, 照鏡子
pet_14573, 3412, 打扮, 照鏡子
pet_14573, 3412, 打扮, 換衣服
pet_14573, 3412, 打扮, 換衣服
pet_14568, 3365, 銀行, 金融體系
pet_15387, 3365, 銀行, 金融體系
pet_14568, 3365, 撲滿, 儲蓄
pet_15387, 3365, 撲滿, 儲蓄
pet_4634, 3380, 筷子, 沾醬油
pet_15387, 3380, 筷子, 沾醬油
pet_15018, 3380, 醬油, 沾醬油
pet_15387, 3380, 醬油, 沾醬油
pet_15142, 3412, 發球, 揮拍
pet_15387, 3412, 發球, 揮拍
pet_15318, 3380, 手, 撿球
pet_15387, 3380, 手, 撿球
pet_15515, 3412, 買酒, 看價錢
pet_15342, 3360, 練球, 熱身
pet_15551, 3380, 滑鼠, 上即時通
pet_11282, 3380, 滑鼠, 上即時通
pet_11282, 3377, 水, 冰箱
pet_11282, 3377, 水, 冰箱
pet_11282, 3377, 飯, 冰箱
pet_11282, 3377, 飯, 冰箱
pet_11480, 3380, 拐杖, 站起來
pet_15465, 3380, 拐杖, 站起來
pet_15595, 3380, 膝蓋, 站起來
pet_15465, 3380, 膝蓋, 站起來
pet_15482, 3380, 錢包, 看看錢夠不夠
pet_15504, 3380, 錢包, 看看錢夠不夠
pet_15491, 3365, 球場, 玩遊戲
pet_15491, 3365, 球場, 玩遊戲
pet_15503, 3365, 比基尼, 性感
pet_15465, 3365, 比基尼, 性感
pet_15504, 3365, 球, 圓
pet_15504, 3365, 球, 圓
pet_15417, 3365, 泳褲, 泳具
pet_15387, 3365, 泳褲, 泳具
pet_15577, 3380, 叉子, 想吃東西
pet_15318, 3380, 叉子, 想吃東西
pet_15417, 3360, 去買便當, 付錢
pet_15387, 3360, 去買便當, 付錢
pet_15504, 3365, 褲子, 穿著
pet_14621, 3360, 去買東西吃, 點餐
pet_15387, 3360, 去買東西吃, 點餐
pet_15061, 3365, 壘包, 棒球場
pet_15379, 3365, 壘包, 棒球場
pet_15504, 3365, 球拍, 運動
pet_15522, 3365, 球拍, 運動
pet_15856, 3365, 手套, 接球
pet_15504, 3365, 手套, 接球
pet_14573, 3365, 手套, 壘球
pet_15504, 3365, 手套, 壘球
pet_12134, 3360, 覓食, 找餐廳
pet_15491, 3360, 覓食, 找餐廳
pet_15551, 3412, 先洗手, 開水
pet_1861, 3412, 先洗手, 開水
pet_15504, 3360, 想要吃啥好, 問朋友
pet_15491, 3365, 球場, 學校
pet_15491, 3365, 球場, 學校
pet_15600, 3360, 拿杯子, 洗杯子
pet_15404, 3360, 拿杯子, 洗杯子
pet_15379, 3365, 球棒, 木頭
pet_15504, 3365, 球棒, 木頭
pet_15504, 3365, 球棒, 打人
pet_15504, 3387, 賺錢, 收入
pet_15504, 3387, 奮鬥, 收入
pet_15417, 3365, 桌球拍, 運動
pet_1861, 3365, 桌球拍, 運動
pet_15387, 3360, 流汗, 拿毛巾
pet_14952, 3360, 流汗, 拿毛巾
pet_15551, 3412, 泡泡麵來吃, 肚子餓
pet_15520, 3412, 泡泡麵來吃, 肚子餓
pet_14491, 3412, 買食物, 看保存期限
pet_11459, 3412, 買食物, 看保存期限
pet_13241, 3360, 去買東西吃, 拿錢
pet_15387, 3360, 去買東西吃, 拿錢
pet_15417, 3353, 不開心的時候, 聽音樂
pet_15417, 3353, 不開心的時候, 聽音樂
pet_15417, 3353, 不開心的時候, 打電動
pet_15417, 3353, 不開心的時候, 打電動
pet_15417, 3353, 不開心的時候, 上網
pet_15417, 3353, 不開心的時候, 上網
pet_15417, 3353, 不開心的時候, 看電影
pet_15417, 3353, 不開心的時候, 看電影
pet_15281, 3380, 電腦, 用即時通
pet_14282, 3380, 電腦, 用即時通
pet_386, 3365, 蛙鏡, 游泳
pet_15387, 3365, 蛙鏡, 游泳
pet_14573, 3412, 喝飲料, 插吸管
pet_15491, 3412, 喝飲料, 插吸管
pet_15482, 3380, 粉餅, 打扮自己
pet_15318, 3380, 粉餅, 打扮自己
pet_248, 3412, 上館子, 點餐
pet_15387, 3412, 上館子, 點餐
pet_15379, 3412, 買水, 付錢
pet_15404, 3412, 買水, 付錢
pet_15379, 3365, 泳圈, 萬物
pet_15379, 3365, 泳圈, 萬物
pet_15379, 3388, 點牛排, 點菜
pet_15379, 3388, 點牛排, 點菜
pet_14573, 3388, 拿菜單, 點菜
pet_15379, 3388, 拿菜單, 點菜
pet_15662, 3365, 耳塞, 耳朵
pet_15465, 3365, 耳塞, 耳朵
pet_15190, 3412, 喝水, 張開嘴
pet_15465, 3412, 忍住不吃, 肚子餓
pet_12203, 3412, 喝湯, 把湯吹涼
pet_15387, 3380, 水桶, 倒水
pet_5459, 3380, 水桶, 倒水
pet_15387, 3380, 水, 倒水
pet_5459, 3380, 水, 倒水
pet_5459, 3412, 買飯, 拿錢
pet_15429, 3380, 水桶, 到水
pet_15444, 3388, 拿錢, 買水喝
pet_15529, 3388, 拿錢, 買水喝
pet_15586, 3360, 酸, 喝水
pet_15529, 3360, 酸, 喝水
pet_15508, 3360, 酸, 按摩
pet_15529, 3360, 酸, 按摩
pet_15885, 3360, 裝水, 打開水龍頭
pet_8581, 3360, 裝水, 打開水龍頭
pet_15049, 3360, 切菜, 準備砧板
