pet_22818, 3377, 雜貨店, 巧克力
pet_15677, 3370, 慢性病, 遺傳
pet_15677, 3370, 慢性病, 遺傳
pet_17950, 3370, 慢性病, 危險
pet_25645, 3370, 慢性病, 花錢的東西
pet_25374, 3377, 跳動, 樂趣
pet_25584, 3377, 跳動, 節奏
pet_25486, 3377, 跳動, 節奏
pet_25411, 3399, 隔離, 可能
pet_25652, 3399, 隔離, 不合理
pet_25411, 3399, 隔離, 殘酷
pet_25374, 3399, 隔離, 孤單的
pet_25411, 3399, 隔離, 必要
pet_25411, 3399, 隔離, 有問題
pet_25661, 3380, 高興, 玩遊戲
pet_25661, 3380, 高興, 睡覺
pet_25661, 3380, 高興, 看書
pet_25156, 3380, 高興, 看書
pet_25553, 3380, 高興, 寫字
pet_25486, 3380, 高興, 主持節目
pet_25562, 3365, 偽裝, 保護自己
pet_25532, 3365, 偽裝, 保護自己
pet_25524, 3365, 偽裝, 保護自己
pet_25486, 3365, 偽裝, 謊言
pet_25420, 3365, 偽裝, 情感
pet_25420, 3365, 偽裝, 社交
pet_25646, 3365, 偽裝, 假
pet_25646, 3365, 偽裝, 隱藏
pet_25646, 3365, 偽裝, 不實
pet_25646, 3365, 偽裝, 虛
pet_25420, 3391, 多拉A夢, 道具
pet_25679, 3386, 艦隊, 打仗
pet_25535, 3386, 艦隊, 打仗
pet_25545, 3386, 艦隊, 打仗
pet_25571, 3386, 艦隊, 戰爭時作戰
pet_25514, 3412, 保存, 開冰箱
pet_25514, 3412, 保存, 用保鮮盒
pet_25615, 3378, 廢棄物, 街道
pet_25385, 3365, 囚犯, 國家負擔
pet_25411, 3365, 囚犯, 人類
pet_25385, 3365, 囚犯, 犯罪
pet_25385, 3365, 囚犯, 全民負擔
pet_25385, 3365, 囚犯, 社會負擔
pet_25674, 3391, 我, 目標
pet_25524, 3391, 我, 目標
pet_18053, 3391, 我, 目標
pet_3760, 3391, 年輕人, 目標
pet_3760, 3391, 青年, 目標
pet_20214, 3384, 海鮮, 過敏
pet_5459, 3384, 海鮮, 過敏
pet_25220, 3384, 海鮮, 發臭
pet_25220, 3384, 海鮮, 臭酸
pet_25220, 3384, 海鮮, 有腥味
pet_25220, 3384, 海鮮, 有臭味
pet_24813, 3384, 海鮮, 拉肚子
pet_24813, 3384, 海鮮, 很貴
pet_24813, 3384, 海鮮, 想到海
pet_1861, 3384, 海鮮, 讓人過敏
pet_1861, 3384, 海鮮, 不便宜
pet_1861, 3384, 海鮮, 有鮮味
pet_1861, 3384, 海鮮, 被料理
pet_1861, 3384, 海鮮, 被生吃
pet_25524, 3399, 純淨的, 溪水
pet_25524, 3399, 純淨的, 天使
pet_25305, 3399, 純淨的, 沒有髒汙
pet_25645, 3399, 純淨的, 水
pet_25535, 3399, 純淨的, 水
pet_25305, 3399, 純淨的, 令人開心
pet_25446, 3384, 珊瑚, 造礁
pet_25646, 3384, 珊瑚, 保護環境
pet_25646, 3384, 珊瑚, 生長
pet_17950, 3384, 珊瑚, 動
pet_25646, 3384, 珊瑚, 長大
pet_25615, 3377, 玩, 快樂
pet_25421, 3377, 玩, 快樂
pet_4283, 3377, 玩, 快樂
pet_25615, 3377, 玩, 滿足
pet_25421, 3377, 玩, 樂趣
pet_1861, 3377, 玩, 樂趣
pet_1861, 3377, 玩, 朋友
pet_1861, 3377, 玩, 回憶
pet_8581, 3377, 失戀, 悲痛
pet_8581, 3377, 話劇, 悲痛
pet_8581, 3377, 分手, 悲痛
pet_8581, 3377, 離別中, 悲痛
pet_8581, 3377, 死亡, 悲痛
pet_8581, 3377, 偶像劇, 悲痛
pet_8581, 3377, 悲劇中, 悲痛
pet_24934, 3377, 考場, 悲痛
pet_24934, 3377, 榜單, 悲痛
pet_24934, 3377, 薪水, 悲痛
pet_15677, 3377, 感情, 悲痛
pet_15677, 3377, 感情, 悲痛
pet_15677, 3377, 傷心, 悲痛
pet_15677, 3377, 傷心, 悲痛
pet_15677, 3377, 痛哭, 悲痛
pet_15677, 3377, 述說, 悲痛
pet_25553, 3377, 葡萄汁, 仔
pet_25446, 3377, 葡萄汁, 甜味
pet_25645, 3377, 葡萄汁, 水分
pet_25446, 3377, 葡萄汁, 水分
pet_25553, 3377, 葡萄汁, 果皮
pet_25446, 3377, 葡萄汁, 維他命C
pet_25606, 3377, 葡萄汁, 葡萄液
pet_15677, 3386, 懷孕, 孕育下一帶
pet_25483, 3377, 擦傷, 破皮
pet_25486, 3377, 擦傷, 疼痛
pet_25486, 3377, 擦傷, 疼痛
pet_25483, 3377, 擦傷, 疼痛
pet_15677, 3377, 擦傷, 疤痕
pet_15677, 3377, 擦傷, 血跡
pet_25514, 3378, 葉子, 蓮花
pet_25524, 3378, 葉子, 蓮花
pet_25385, 3378, 莖, 蓮花
pet_25514, 3378, 莖, 蓮花
pet_25486, 3378, 莖, 蓮花
pet_25385, 3378, 根, 蓮花
pet_25514, 3378, 根, 蓮花
pet_25385, 3378, 種子, 蓮花
pet_25385, 3378, 花, 蓮花
pet_25385, 3378, 葉, 蓮花
pet_25562, 3377, 派出所, 警察
pet_25446, 3377, 派出所, 警察
pet_25582, 3377, 派出所, 警察
pet_4155, 3377, 派出所, 警察
pet_25562, 3377, 派出所, 報案三聯單
pet_7335, 3377, 派出所, 報案三聯單
pet_25446, 3377, 派出所, 監視器
pet_25446, 3377, 派出所, 槍枝
pet_25446, 3377, 派出所, 桌椅
pet_15677, 3377, 派出所, 警員
pet_15677, 3377, 派出所, 通報系統
pet_25562, 3377, 派出所, 落網嫌犯
pet_25524, 3399, 洞穴, 野人
pet_25524, 3399, 洞穴, 動物
pet_24570, 3399, 洞穴, 髒
pet_25387, 3399, 洞穴, 黑
pet_25387, 3399, 洞穴, 可怕
pet_24570, 3399, 洞穴, 深不見底
pet_25562, 3377, 避震器, 彈簧
pet_25562, 3370, 天線, 金屬製品
pet_25562, 3370, 天線, 導體
pet_25562, 3370, 天線, 人工物
pet_25562, 3370, 天線, 產品
pet_25535, 3399, 恐怖份子, 瘋狂的
pet_25535, 3399, 恐怖份子, 殘忍的
pet_25535, 3399, 恐怖份子, 無理的
pet_25535, 3399, 恐怖份子, 不要命
pet_25591, 3370, 蒼蠅, 蟲
pet_25591, 3370, 蒼蠅, 很髒的東西
pet_25305, 3384, 綠洲, 有樹木
pet_25385, 3357, 聞, 中毒
pet_25385, 3357, 聞, 刺鼻
pet_25816, 3370, 咪咪叫, 狀聲詞
pet_25758, 3370, 咪咪叫, 貓叫
pet_25486, 3370, 咪咪叫, 貓叫
pet_25526, 3370, 咪咪叫, 貓咪叫聲
pet_25672, 3370, 打鼓, 拍打
pet_25645, 3370, 打鼓, 拍打
pet_25672, 3370, 鼓掌, 拍打
pet_25385, 3377, 根本, 事實
pet_25385, 3377, 根本, 事實
pet_25385, 3377, 根本, 來源
pet_25385, 3377, 根本, 來源
pet_25385, 3377, 根本, 原因
pet_25385, 3377, 根本, 原因
pet_25643, 3377, 根本, 原因
pet_25385, 3377, 根本, 源頭
pet_25385, 3377, 根本, 源頭
pet_15677, 3377, 根本, 源頭
pet_25385, 3377, 根本, 真理
pet_25385, 3377, 根本, 真理
pet_25385, 3377, 跳動, 運動
pet_15677, 3377, 跳動, 運動
pet_15677, 3377, 跳動, 運動
pet_25603, 3399, 隔離, 安全
pet_20214, 3399, 隔離, 安全
pet_5459, 3399, 隔離, 安全
pet_6766, 3386, 艦隊, 保護國家
pet_25571, 3386, 艦隊, 保護國家
pet_25535, 3386, 艦隊, 保護國家
pet_25694, 3412, 保存, 保鮮盒
pet_25694, 3412, 保存, 放冰箱
pet_17547, 3412, 保存, 放進冰箱
pet_25126, 3412, 保存, 放進冰箱
pet_25486, 3378, 廢棄物, 垃圾場
pet_24216, 3378, 廢棄物, 垃圾場
pet_25615, 3378, 廢棄物, 垃圾場
pet_13967, 3378, 廢棄物, 垃圾場
pet_25524, 3378, 廢棄物, 垃圾場
pet_25524, 3378, 廢棄物, 垃圾場
pet_13967, 3378, 廢棄物, 垃圾場
pet_25085, 3378, 廢棄物, 垃圾場
pet_24837, 3378, 廢棄物, 垃圾場
pet_25486, 3378, 廢棄物, 垃圾桶
pet_24216, 3378, 廢棄物, 垃圾桶
pet_25652, 3378, 廢棄物, 垃圾桶
pet_25085, 3378, 廢棄物, 垃圾桶
pet_24216, 3378, 廢棄物, 垃圾車
pet_25085, 3378, 廢棄物, 垃圾車
pet_25486, 3378, 廢棄物, 水溝
pet_25486, 3378, 廢棄物, 焚化爐
pet_25085, 3378, 廢棄物, 焚化爐
pet_25486, 3378, 廢棄物, 菜市場
pet_25758, 3365, 囚犯, 壞人
pet_25661, 3365, 囚犯, 壞人
pet_25758, 3365, 囚犯, 監獄
pet_25603, 3365, 囚犯, 監獄
pet_25545, 3365, 囚犯, 監獄
pet_25085, 3365, 囚犯, 監獄
pet_25674, 3365, 囚犯, 社會
pet_25411, 3365, 囚犯, 社會
pet_25661, 3391, 人, 目標
pet_12134, 3391, 人, 目標
pet_25385, 3391, 人生, 目標
pet_25385, 3391, 生涯, 目標
pet_25220, 3384, 珊瑚, 呼吸
pet_25514, 3384, 珊瑚, 和小丑魚共生
pet_25514, 3384, 珊瑚, 在海底生長
pet_25514, 3384, 珊瑚, 擺動觸手
pet_25514, 3384, 珊瑚, 產卵
pet_25446, 3384, 珊瑚, 產卵
pet_25486, 3384, 珊瑚, 白化
pet_25486, 3384, 珊瑚, 白化
pet_24837, 3384, 珊瑚, 白化
pet_25220, 3384, 珊瑚, 繁殖
pet_25220, 3384, 珊瑚, 繁衍
pet_25514, 3384, 珊瑚, 變成珊瑚礁
pet_25700, 3377, 玩, 爽度
pet_25446, 3386, 懷孕, 傳宗接代
pet_25652, 3386, 懷孕, 傳宗接代
pet_25562, 3386, 懷孕, 傳宗接代
pet_15677, 3386, 懷孕, 傳宗接代
pet_25446, 3386, 懷孕, 愛的結晶
pet_15677, 3386, 懷孕, 愛的結晶
pet_25446, 3386, 懷孕, 新生命
pet_25446, 3386, 懷孕, 生小孩
pet_19806, 3386, 懷孕, 生小孩
pet_25652, 3386, 懷孕, 生小孩
pet_25535, 3386, 懷孕, 生小孩
pet_25562, 3386, 懷孕, 生小孩
pet_25525, 3386, 懷孕, 生小孩
pet_25446, 3386, 懷孕, 留下後代
pet_25692, 3377, 擦傷, 曼秀雷敦
pet_25692, 3377, 擦傷, 痛
pet_25692, 3377, 擦傷, 組織液
pet_25692, 3377, 擦傷, 血
pet_22929, 3377, 擦傷, 血
pet_25486, 3377, 擦傷, 血
pet_25486, 3377, 擦傷, 血
pet_25483, 3377, 擦傷, 血
pet_25645, 3378, 花瓣, 蓮花
pet_25514, 3378, 花瓣, 蓮花
pet_25524, 3378, 花瓣, 蓮花
pet_25645, 3378, 花蕊, 蓮花
pet_25645, 3378, 蓮蓬, 蓮花
pet_25645, 3378, 蓮藕, 蓮花
pet_25486, 3378, 蓮藕, 蓮花
pet_25524, 3378, 蓮藕, 蓮花
pet_25526, 3377, 派出所, 兩津勘吉
pet_25526, 3377, 派出所, 所長
pet_25526, 3377, 派出所, 犯人
pet_25446, 3377, 派出所, 犯人
pet_64, 3399, 洞穴, 伸手不見五指
pet_25385, 3399, 洞穴, 昏暗
pet_25385, 3399, 洞穴, 暗
pet_25387, 3399, 洞穴, 暗
pet_25385, 3399, 洞穴, 沒光線
pet_25385, 3399, 洞穴, 空
pet_64, 3399, 洞穴, 陰暗
pet_7222, 3399, 洞穴, 陰暗
pet_64, 3399, 洞穴, 陰涼的
pet_23229, 3377, 彈珠機台, 彈簧
pet_820, 3377, 彈簧床裡, 彈簧
pet_25305, 3377, 彈簧床裡, 彈簧
pet_25774, 3377, 曬衣夾, 彈簧
pet_25446, 3377, 玩具裡, 彈簧
pet_25562, 3377, 玩具裡, 彈簧
pet_25774, 3377, 腳踏車, 彈簧
pet_25774, 3377, 自動鉛筆, 彈簧
pet_25701, 3377, 法庭, 被告
pet_25661, 3377, 法庭, 被告
pet_25661, 3377, 法庭, 被告
pet_25643, 3377, 法庭, 被告
pet_25411, 3377, 法院, 被告
pet_25220, 3377, 法院, 被告
pet_25387, 3377, 法院, 被告
pet_25615, 3377, 法院, 被告
pet_25411, 3377, 監獄, 被告
pet_25220, 3377, 監獄, 被告
pet_25615, 3377, 監獄, 被告
pet_25411, 3377, 看守所, 被告
pet_25220, 3377, 看守所, 被告
pet_25701, 3377, 警察局, 被告
pet_25220, 3377, 警察局, 被告
pet_25615, 3377, 警察局, 被告
pet_25486, 3399, 可可, 咖啡色
pet_25486, 3399, 可可, 好喝
pet_7887, 3399, 可可, 好喝
pet_25486, 3399, 可可, 深色
pet_25486, 3399, 可可, 濃稠
pet_25486, 3399, 可可, 濃郁
pet_25374, 3399, 可可, 用來做甜點
pet_25374, 3399, 可可, 用來喝的
pet_25486, 3399, 可可, 美味
pet_25374, 3399, 可可, 苦
pet_7887, 3399, 可可, 苦
pet_25486, 3399, 可可, 香
pet_25486, 3399, 可可, 香甜
pet_6766, 3370, 天線, 用具
pet_25702, 3370, 天線, 鐵
pet_15677, 3384, 人類, 探索
pet_15677, 3384, 人類, 探索
pet_15677, 3384, 動物, 探索
pet_15677, 3384, 動物, 探索
pet_21773, 3384, 探險, 探索
pet_21773, 3384, 有疑問, 探索
pet_20957, 3384, 笨貓, 探索
pet_21773, 3384, 讀書, 探索
pet_25816, 3399, 恐怖份子, 不可理喻
pet_25689, 3399, 恐怖份子, 令人害怕
pet_25514, 3399, 恐怖份子, 令人害怕
pet_24665, 3399, 恐怖份子, 喪失理性
pet_25816, 3399, 恐怖份子, 很恐怖的
pet_25797, 3399, 恐怖份子, 恐怖
pet_25689, 3399, 恐怖份子, 恐怖
pet_2948, 3399, 恐怖份子, 恐怖
pet_25816, 3399, 恐怖份子, 賓拉登
pet_3857, 3370, 馬毛, 動物的毛
pet_20995, 3377, 睡覺, 享受
pet_20995, 3377, 睡覺, 休息
pet_25374, 3377, 睡覺, 休息
pet_25220, 3377, 睡覺, 夢境
pet_25571, 3377, 睡覺, 夢境
pet_10771, 3377, 睡覺, 夢境
pet_20995, 3377, 睡覺, 安定
pet_25571, 3377, 睡覺, 安穩
pet_25794, 3377, 睡覺, 活力
pet_9650, 3377, 睡覺, 活力
pet_25794, 3377, 睡覺, 精神
pet_20995, 3377, 睡覺, 舒服
pet_10132, 3377, 睡覺, 舒服
pet_25524, 3370, 蒼蠅, 害蟲
pet_25220, 3370, 蒼蠅, 害蟲
pet_24216, 3370, 蒼蠅, 害蟲
pet_25220, 3370, 蒼蠅, 小蟲
pet_25220, 3370, 蒼蠅, 蟲子
pet_25738, 3384, 綠洲, 下雨
pet_25738, 3384, 綠洲, 提供水源
pet_25816, 3384, 綠洲, 有水
pet_25689, 3384, 綠洲, 有水
pet_25486, 3384, 綠洲, 有水
pet_25305, 3384, 綠洲, 有水
pet_25305, 3384, 綠洲, 有水
pet_25486, 3384, 綠洲, 有生機
pet_25816, 3384, 綠洲, 比較涼快
pet_25486, 3384, 綠洲, 產植物
pet_25816, 3384, 綠洲, 讓人休息
pet_25816, 3384, 綠洲, 長很多樹
pet_25689, 3370, 燕子, 候鳥
pet_25689, 3370, 燕子, 可愛的鳥
pet_21773, 3357, 聞, 嗆
pet_25768, 3357, 聞, 打噴嚏
pet_25385, 3357, 聞, 打噴嚏
pet_21773, 3357, 聞, 膩
pet_16600, 3357, 聞, 臭
pet_25768, 3357, 聞, 臭
pet_21773, 3357, 聞, 臭
pet_23845, 3384, 農場, 乾掉
pet_25526, 3384, 農場, 有公雞
pet_25526, 3384, 農場, 有動物
pet_25526, 3384, 農場, 有大草原
pet_25661, 3384, 農場, 有牛
pet_25526, 3384, 農場, 有牛牛
pet_25661, 3384, 農場, 有羊
pet_25661, 3384, 農場, 有農地
pet_25661, 3384, 農場, 有馬
pet_25526, 3384, 農場, 有馬兒
pet_25753, 3384, 農場, 養牛
pet_6766, 3384, 農場, 養牛
pet_23845, 3384, 農場, 龜裂
pet_25486, 3412, 上學, 拖
pet_25486, 3412, 上班, 拖
pet_25486, 3412, 交作業, 拖
pet_25486, 3412, 交報告, 拖
pet_386, 3412, 交稿, 拖
pet_24837, 3412, 交稿, 拖
pet_25486, 3412, 工作, 拖
pet_386, 3412, 放假, 拖
pet_386, 3412, 還沒到期限, 拖
pet_25385, 3399, 家屬, 可愛
pet_25385, 3399, 家屬, 慈祥
pet_25385, 3399, 家屬, 激動
pet_25385, 3399, 家屬, 窩心
pet_25385, 3399, 家屬, 關愛
pet_25532, 3384, 慌張, 冒失
pet_25385, 3384, 慌張, 冒失
pet_25775, 3384, 撞到人, 冒失
pet_25775, 3384, 沒有禮貌, 冒失
pet_25775, 3384, 直接叫人的名, 冒失
pet_25775, 3384, 遲到, 冒失
pet_25520, 3377, 垃圾山, 腐臭的
pet_25486, 3377, 垃圾桶, 腐臭的
pet_25717, 3377, 垃圾桶, 腐臭的
pet_25631, 3377, 垃圾桶, 腐臭的
pet_25486, 3377, 屠宰場, 腐臭的
pet_25717, 3377, 屠宰場, 腐臭的
pet_25520, 3377, 廚餘回收, 腐臭的
pet_25486, 3377, 水溝, 腐臭的
pet_25520, 3377, 污染的河流, 腐臭的
pet_25520, 3377, 沒清理的垃圾, 腐臭的
pet_25520, 3377, 溝渠, 腐臭的
pet_25486, 3377, 菜市場, 腐臭的
pet_25736, 3391, 人民, 選舉
pet_25520, 3391, 人民, 選舉
pet_25220, 3391, 呂秀蓮, 選舉
pet_25695, 3391, 呂秀蓮, 選舉
pet_25520, 3391, 國家, 選舉
pet_25524, 3391, 地方政治人物, 選舉
pet_25524, 3391, 想成名的人, 選舉
pet_25524, 3391, 政治人物, 選舉
pet_25736, 3391, 政治人物, 選舉
pet_25524, 3391, 立法委員, 選舉
pet_25524, 3391, 總統, 選舉
pet_25220, 3391, 蔡英文, 選舉
pet_25695, 3391, 蔡英文, 選舉
pet_25220, 3391, 蘇貞昌, 選舉
pet_25695, 3391, 蘇貞昌, 選舉
pet_25220, 3391, 謝長廷, 選舉
pet_25695, 3391, 謝長廷, 選舉
pet_25220, 3391, 馬英九, 選舉
pet_25695, 3391, 馬英九, 選舉
pet_25767, 3380, 蜈蚣, 下毒
pet_25828, 3380, 蜈蚣, 中毒
pet_25793, 3380, 蜈蚣, 中藥行
pet_25828, 3380, 蜈蚣, 嚇人
pet_25126, 3380, 蜈蚣, 嚇人
pet_25767, 3380, 蜈蚣, 嚇人
pet_25562, 3380, 蜈蚣, 嚇人
pet_25220, 3380, 蜈蚣, 嚇人
pet_25220, 3380, 蜈蚣, 嚇女生
pet_25220, 3380, 蜈蚣, 生態教學
pet_25220, 3380, 蜈蚣, 鬥蜈蚣
pet_5459, 3412, 睡懶覺, 做夢
pet_5459, 3412, 睡懶覺, 舒服
pet_4283, 3412, 睡懶覺, 蓋棉被
pet_25753, 3412, 睡懶覺, 蓋被子
pet_4283, 3412, 睡懶覺, 閉眼睛
pet_5459, 3412, 睡懶覺, 開心
pet_2881, 3412, 睡懶覺, 開心
pet_25753, 3412, 睡懶覺, 關手機
pet_25753, 3412, 睡懶覺, 關燈
pet_25787, 3399, 不二法門, 成功
pet_25665, 3399, 做善事, 成功
pet_25665, 3399, 努力念書, 成功
pet_25689, 3399, 張忠謀, 成功
pet_2695, 3399, 張惠妹, 成功
pet_25689, 3399, 郭台銘, 成功
pet_2695, 3399, 郭台銘, 成功
pet_25753, 3370, 捏, 動作
pet_25797, 3370, 捏, 動作
pet_25689, 3370, 捏, 動作
pet_5459, 3370, 捏, 動作
pet_25717, 3370, 捏, 動作
pet_25385, 3370, 捏, 動作
pet_25689, 3370, 捏, 動詞
pet_25689, 3370, 捏, 肌肉伸縮
pet_25385, 3370, 捏, 舉止
pet_25689, 3370, 捏, 運動
pet_25446, 3391, 媽媽, 耐性
pet_19806, 3391, 工作時, 耐性
pet_4575, 3391, 帶小孩, 耐性
pet_4575, 3391, 教菜鳥, 耐性
pet_25775, 3391, 武術家, 耐性
pet_25446, 3391, 獵人, 耐性
pet_19806, 3391, 釣魚時, 耐性
pet_25775, 3377, 秘書, 工作表
pet_25775, 3377, 秘書, 愛情
pet_25775, 3377, 秘書, 行程表
pet_25486, 3377, 秘書, 行程表
pet_25661, 3377, 秘書, 行程表
pet_25661, 3377, 秘書, 資料
pet_25220, 3384, 人民, 控訴
pet_25701, 3384, 人民, 控訴
pet_25220, 3384, 受害者, 控訴
pet_25220, 3384, 律師, 控訴
pet_25714, 3384, 政治人物, 控訴
pet_25787, 3384, 政治家, 控訴
pet_25787, 3384, 檢察官, 控訴
pet_25220, 3384, 檢察官, 控訴
pet_25701, 3384, 檢察官, 控訴
pet_25562, 3384, 檢察官, 控訴
pet_25787, 3384, 民眾, 控訴
pet_25220, 3384, 法官, 控訴
pet_25787, 3384, 立委, 控訴
pet_25787, 3384, 總統, 控訴
pet_25714, 3384, 被害者, 控訴
pet_25220, 3384, 被打的人, 控訴
pet_25385, 3370, 乾粉, 滅火器
pet_7887, 3370, 乾粉, 滅火器
pet_25717, 3370, 二氧化碳, 滅火器
pet_7887, 3370, 二氧化碳, 滅火器
pet_25603, 3370, 水, 滅火器
pet_7887, 3370, 水, 滅火器
pet_25385, 3370, 消防沙, 滅火器
pet_25220, 3412, 潮濕, 暴怒
pet_25220, 3412, 潮濕, 暴躁
pet_25220, 3412, 潮濕, 開窗戶
pet_25450, 3384, 鈴, 好聽
pet_25384, 3384, 鈴, 引起注意
pet_25738, 3384, 鈴, 搖晃
pet_25384, 3384, 鈴, 鈴鈴鈴
pet_25736, 3386, 旋轉, 打陀螺
pet_25562, 3386, 旋轉, 打陀螺
pet_25385, 3386, 暴怒, 易怒
pet_20957, 3384, 國民, 死亡
pet_25385, 3384, 國民, 納稅
pet_25220, 3384, 國民, 納稅
pet_25385, 3384, 國民, 繳稅
pet_25220, 3384, 國民, 繳稅
pet_25736, 3412, 上課, 注意
pet_25603, 3412, 過馬路, 注意
pet_25736, 3412, 過馬路, 注意
pet_25603, 3412, 過馬路, 注意
pet_25603, 3412, 釘東西, 注意
pet_25775, 3412, 颱風天, 注意
pet_25753, 3386, 標本, 保存
pet_24837, 3386, 標本, 保存
pet_25729, 3386, 標本, 保存
pet_25689, 3386, 標本, 學術
pet_25786, 3386, 標本, 紀錄動物品種
pet_25775, 3378, 兩隻腳, 飛鳥
pet_25486, 3378, 喙, 飛鳥
pet_25775, 3378, 嘴巴, 飛鳥
pet_25603, 3378, 羽毛, 飛鳥
pet_6766, 3378, 羽毛, 飛鳥
pet_25689, 3378, 羽毛, 飛鳥
pet_25486, 3378, 羽毛, 飛鳥
pet_25486, 3378, 腳, 飛鳥
pet_25486, 3380, 冷水, 失控
pet_25486, 3380, 朋友, 失控
pet_25385, 3380, 鎮定劑, 失控
pet_6766, 3380, 鎮定劑, 失控
pet_25486, 3380, 鎮靜劑, 失控
pet_25774, 3399, 步槍, 不容易買到
pet_25774, 3399, 步槍, 打仗
pet_16600, 3399, 步槍, 打仗用
pet_25603, 3399, 步槍, 打仗用
pet_25774, 3399, 步槍, 拿來用
pet_16600, 3399, 步槍, 攻擊用
pet_25775, 3399, 步槍, 政府
pet_25717, 3399, 步槍, 武器
pet_25775, 3399, 步槍, 殺人用
pet_25603, 3399, 步槍, 殺敵用
pet_25775, 3399, 步槍, 軍人
pet_16600, 3399, 步槍, 軍人用
pet_25717, 3399, 步槍, 軍用品
pet_25603, 3399, 步槍, 軍隊
pet_25717, 3399, 步槍, 違禁品
pet_25717, 3399, 步槍, 配備
pet_25775, 3399, 步槍, 鐵做
pet_16600, 3399, 步槍, 防衛用
pet_25775, 3399, 步槍, 需要子彈
pet_25420, 3377, 公司, 美女
pet_25420, 3377, 海邊, 美女
pet_25663, 3377, 網路, 美女
pet_25663, 3377, 網路, 美女
pet_25663, 3377, 街頭, 美女
pet_25524, 3377, 路上, 美女
pet_25663, 3377, 路上, 美女
pet_20957, 3377, 電視, 美女
pet_25663, 3377, 電視, 美女
pet_25663, 3377, 電視, 美女
pet_25663, 3377, 馬路, 美女
pet_25603, 3380, 免費, 吃飯
pet_25810, 3380, 免費, 吃飯
pet_20957, 3380, 免費, 吃飯
pet_25620, 3380, 免費, 有優待卷
pet_25791, 3357, 檢測, 成績
pet_25776, 3357, 檢測, 晴天霹靂
pet_25776, 3357, 檢測, 檢測報告
pet_25791, 3357, 檢測, 疑問
pet_25776, 3357, 檢測, 肝指數
pet_25791, 3357, 檢測, 肯定
pet_25775, 3357, 檢測, 風險
pet_25776, 3357, 檢測, 體力不支
pet_25689, 3399, 叫, 吵鬧
pet_25689, 3399, 叫, 快樂
pet_25385, 3399, 叫, 興奮
pet_25689, 3399, 叫, 興奮
pet_25446, 3386, 叛逆, 做想做的事
pet_25446, 3386, 叛逆, 反抗威權
pet_25446, 3386, 叛逆, 脫離掌控
pet_25446, 3386, 叛逆, 追求自由
pet_25718, 3386, 減少, 好整理
pet_25718, 3386, 減少, 存錢
pet_25689, 3384, 舞弊, 心虛
pet_4283, 3380, 工作過度, 當設計師
pet_25620, 3391, 責罵, 宣洩心情
pet_25620, 3391, 責罵, 發洩情緒
pet_23231, 3380, 枕頭, 睡
pet_15677, 3386, 艦隊, 保衛國家
pet_1661, 3386, 艦隊, 保衛國家
pet_25860, 3377, 原子筆, 彈簧
pet_25524, 3377, 原子筆, 彈簧
pet_25860, 3377, 床, 彈簧
pet_25860, 3377, 彈簧床, 彈簧
pet_25774, 3377, 彈簧床, 彈簧
pet_25532, 3377, 彈簧床, 彈簧
pet_23229, 3377, 彈簧床, 彈簧
pet_25524, 3377, 手電筒, 彈簧
pet_25734, 3370, 天線, 接受器
pet_25734, 3370, 天線, 接收器
pet_25645, 3370, 天線, 接收器
pet_25562, 3370, 天線, 接收器
pet_25665, 3370, 天線, 物品
pet_25645, 3370, 天線, 物品
pet_25665, 3370, 天線, 科技產物
pet_25860, 3384, 冒險家, 探索
pet_25860, 3384, 好奇, 探索
pet_25643, 3384, 好奇, 探索
pet_25860, 3384, 懷疑, 探索
pet_24665, 3370, 馬毛, 動物毛
pet_25385, 3370, 馬毛, 毛
pet_25524, 3370, 馬毛, 毛
pet_25792, 3370, 馬毛, 毛
pet_25593, 3370, 馬毛, 毛
pet_25729, 3370, 馬毛, 毛
pet_15747, 3370, 馬毛, 毛
pet_25385, 3370, 馬毛, 物質
pet_25603, 3370, 馬毛, 物質
pet_25774, 3377, 睡覺, 夢
pet_25220, 3377, 睡覺, 夢
pet_25374, 3377, 睡覺, 夢
pet_25774, 3377, 睡覺, 睡眠
pet_20995, 3377, 睡覺, 睡眠
pet_25571, 3377, 睡覺, 睡眠
pet_25689, 3370, 蒼蠅, 動物
pet_25220, 3370, 蒼蠅, 動物
pet_25385, 3370, 蒼蠅, 動物
pet_25689, 3370, 蒼蠅, 昆蟲
pet_25524, 3370, 蒼蠅, 昆蟲
pet_25220, 3370, 蒼蠅, 昆蟲
pet_25727, 3370, 蒼蠅, 昆蟲
pet_24216, 3370, 蒼蠅, 昆蟲
pet_25689, 3370, 蒼蠅, 會飛的昆蟲
pet_25524, 3370, 蒼蠅, 會飛的昆蟲
pet_25689, 3370, 蒼蠅, 生物
pet_25385, 3370, 蒼蠅, 生物
pet_25848, 3370, 燕子, 動物
pet_25863, 3370, 燕子, 動物
pet_25714, 3370, 燕子, 動物
pet_25848, 3370, 燕子, 會飛的動物
pet_25863, 3370, 燕子, 會飛的動物
pet_25486, 3370, 燕子, 築巢鳥類
pet_25486, 3370, 燕子, 鳥
pet_25863, 3370, 燕子, 鳥
pet_25354, 3370, 燕子, 鳥
